source_dataset,source_record_id,domain,category,generated_user_text,generated_context,generated_goal,generated_entities,generated_missing_information,generated_execution_plan,generated_tool_calls,generated_expected_response,generated_success_criteria,generation_model,generation_stage
MINDS14_EXT,MINDS14_EXT_001180,finance,finance/account,which ones make a large payments to the bank price payment and will need to send a confirmation code to your mobile to get security information that is for the right person and there is no activity,,User wants to query account balance or available funds. based on: 'which ones make a large payments to the bank price payment a'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_4f10dce0"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001181,finance,finance/account,oh hello I'm trying to pay in a large amount into my bank and I've been told I have to use an SMS to let me know what that is,,User wants to query account balance or available funds. based on: 'oh hello I'm trying to pay in a large amount into my bank an'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_a2e616f2"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001182,finance,finance/account,I need to make a big payment online and I need to get a text message to think,,User wants to query account balance or available funds. based on: 'I need to make a big payment online and I need to get a text'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_2fbeb088"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001183,finance,finance/account,I'm trying to make a large payment online and it keeps on getting better message but I'm not and I'm not sure where I've gone over the limit so can you talk me through the process thanks,,User wants to query account balance or available funds. based on: 'I'm trying to make a large payment online and it keeps on ge'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_214c5f82"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001184,finance,finance/account,hi I'm trying to transfer large amount of money and it says I have to see you there text message with a curler could you explain to me what this isn't what it means,,"User wants to an action was requested but essential information is missing, requiring clarification. based on: 'hi I'm trying to transfer large amount of money and it says '.",{},"[""amount""]","[""Provide conversational response directly.""]",[],Could you please specify the amount so I can assist you with that?,"[""Successfully processed clarification_required.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001185,finance,finance/account,I need to pay a large amount will you be sending me the confirmation code by SMS,,User wants to query account balance or available funds. based on: 'I need to pay a large amount will you be sending me the conf'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_fa0d8643"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001186,finance,finance/account,hi there I'm just calling because I'm looking to make a high price payment and online and it says I'm going to get a text message and I don't know what these text messages payment codes or how I can help I'll be amazing thank you,,User wants to query account balance or available funds. based on: 'hi there I'm just calling because I'm looking to make a high'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_d84835d9"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001187,finance,finance/account,I need an SMS message code to make a large bank payment,,User wants to query account balance or available funds. based on: 'I need an SMS message code to make a large bank payment'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_bd7f16b6"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001188,finance,finance/account,I'm trying to pay a large sum of money into my account but I keep season text messages which I'm not sure what to do with,,User wants to query account balance or available funds. based on: 'I'm trying to pay a large sum of money into my account but I'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_b578d128"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001189,finance,finance/account,I'm trying to make a larger purchase on mine and I'm waiting on the text message,,User wants to query account balance or available funds. based on: 'I'm trying to make a larger purchase on mine and I'm waiting'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_71163827"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001190,finance,finance/account,I want to pay a large amount into my account how do I use the code by text,,User wants to query account balance or available funds. based on: 'I want to pay a large amount into my account how do I use th'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_3ed1a255"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001191,finance,finance/account,I'm going to make a large payment but I'm going to receive a text message from my bank to get an SMS code to confirm payment,,User wants to query account balance or available funds. based on: 'I'm going to make a large payment but I'm going to receive a'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_b9cce239"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001192,finance,finance/account,large payment,,User wants to query account balance or available funds. based on: 'large payment'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_23c21b7b"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001193,finance,finance/account,I want to find a payment on the launch song and it said it would text me in it,,User wants to query account balance or available funds. based on: 'I want to find a payment on the launch song and it said it w'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_9ffff9e4"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001194,finance,finance/account,I'm trying to make a large payment online it says I'm getting a text message I don't know what these text messages the payment codes I'm supposed to be getting,,User wants to query account balance or available funds. based on: 'I'm trying to make a large payment online it says I'm gettin'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_fd2e134e"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001195,finance,finance/account,hi there the payment on my going to make online is being deemed as a high price payment and it says I'm supposed to be receiving a text message I don't know what these text message payment codes I get that space to do how my pretty use them if you could help me that please,,User wants to query account balance or available funds. based on: 'hi there the payment on my going to make online is being dee'.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_a0a85a37"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
MINDS14_EXT,MINDS14_EXT_001196,finance,finance/account,I want to make a large payment online and it says I will be sent a confirmation code over text is that right,,User wants to query account balance or available funds. based on: 'I want to make a large payment online and it says I will be '.,{},[],"[""Route check_balance via dispatch_actions.""]","[{""id"": ""call_a4b4f62f"", ""type"": ""function"", ""function"": {""name"": ""dispatch_actions"", ""arguments"": ""{\""actions\"": [{\""action_id\"": \""a1\"", \""intent_name\"": \""check_balance\"", \""depends_on\"": [], \""entities\"": {}}]}""}}]",I have processed your request to check balance.,"[""Successfully processed check_balance.""]",qwen/qwen3.8-27b:free,schema_completion
